Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
Via Lentasio 3 Milan City Center 20122 Milan Italy,172,9/22/2015,7.7,Best Western Hotel Ascot, Switzerland , Rooms were rather small and smelling like old smoke ,11, Reception was great and everything was very clean ,10,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 1 night ']"
Via Lentasio 3 Milan City Center 20122 Milan Italy,172,9/12/2015,7.7,Best Western Hotel Ascot, United Kingdom , Clean and comfortable but quite basic and rooms felt a little old fashioned ,15, Staff very friendly and helpful Central location very good ,11,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Lentasio 3 Milan City Center 20122 Milan Italy,172,8/16/2015,7.7,Best Western Hotel Ascot, Israel , wifi very weak AC not sufficient for August,9, excellent location quiet wonderful crew,6,8.8,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 7 nights ']"
Via Lentasio 3 Milan City Center 20122 Milan Italy,172,8/9/2015,7.7,Best Western Hotel Ascot, Israel , AC not strong enough Wifi not strong enough,9, helpful staff good location convenient rooms,7,8.8,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 1 night ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,10/9/2016,7.7,Ca Bianca Hotel Corte Del Naviglio, Netherlands , could not connect to wifi then it was breaking and very slow,13, nice and cozy hotel friendly staff good connection to the center great craft beer pub nearby,17,9.2,"[' Business trip ', ' Solo traveler ', ' Double Room 1 Adult ', ' Stayed 3 nights ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,8/27/2016,7.7,Ca Bianca Hotel Corte Del Naviglio, Hungary , The thermostat of the air conditioning did not work it had to be switched off manually a minor inconvenience A major road was nearby which might bother you if you want to sleep with the window open I did not ,42, Clean 4 stars and what it implies very good value for money,13,8.3,"[' Business trip ', ' Group ', ' Twin Room ', ' Stayed 1 night ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,5/21/2016,7.7,Ca Bianca Hotel Corte Del Naviglio, Israel , Take your time if you must reach the center of Milan by car in the morning ,18, Very high class hotel with a pleasant garden and high rise trees I am a frequently returning client Wonderful and cozy rooms great breakfast and friendly staff It is located along the romantic channel Naviglio Grande which crosses one of the most fashionable quarters of Milan A special thank to the reception ladies Angela and Silvana and to Mrs Kadijia who manages the breakfast services ,67,9.2,"[' Business trip ', ' Solo traveler ', ' Double Room 1 Adult ', ' Stayed 1 night ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,4/4/2016,7.7,Ca Bianca Hotel Corte Del Naviglio, Germany , breakfast is not so good requirements are not always fulfilled such as put twin beds into double bed ,20, Most of the staff are nice room is big enough connection to night life area is good,18,8.3,"[' Business trip ', ' Solo traveler ', ' Double Room 1 Adult ', ' Stayed 1 night ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,10/17/2015,7.7,Ca Bianca Hotel Corte Del Naviglio, Czech Republic , The worst stay in my life ever The bad was absolutely uncomfortable The room was very dark walls dirty When we came to the room the light in the bathroom was not working ,35, Hotel staff was very helpful and friendly ,9,3.8,"[' Business trip ', ' Family with young children ', ' Double Room ', ' Stayed 1 night ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,9/21/2015,7.7,Ca Bianca Hotel Corte Del Naviglio, Germany , bitten to pieces by mosquitos throughout our entire stay 4 days classic room depressing and miserable furnishings having to pay extra to change room,25, pretty courtyard comfy bed second room food in the hotel restaurant was good staff were fairly helpful and change our room when we complained about our booked room,29,5.4,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 4 nights ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,6/28/2017,7.7,Ca Bianca Hotel Corte Del Naviglio, Philippines , The mosquitoes the smelly aircons ,7, The free parking the building structure the public transport to city center ,14,4.6,"[' Business trip ', ' Family with young children ', ' Triple Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,4/21/2017,7.7,Ca Bianca Hotel Corte Del Naviglio, United Kingdom , every day the breakfast is same ,8, some room inside are batter some room face to main street are very noise ,16,8.8,"[' Business trip ', ' Family with young children ', ' Twin Room ', ' Stayed 3 nights ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,3/15/2017,7.7,Ca Bianca Hotel Corte Del Naviglio, Slovakia , Had a room at the edge of the hotel and the wifi was quite unstable here ,18, A big plus of this hotel was a spatious parking for free ,14,7.9,"[' Business trip ', ' Solo traveler ', ' Double Room 1 Adult ', ' Stayed 3 nights ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,5/12/2016,7.7,Ca Bianca Hotel Corte Del Naviglio, Austria , old styled furniture rooms next to the street extremly loud no comfort no international Television ,17, breakfast is ok ,5,6.3,"[' Business trip ', ' Solo traveler ', ' Double Room 1 Adult ', ' Stayed 1 night ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,1/12/2016,7.7,Ca Bianca Hotel Corte Del Naviglio, Italy , A little bit old ,6, Location for the purpose of my trip Friendly environment Rich breakfast,12,7.1,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,33,11/19/2015,7.7,Ca Bianca Hotel Corte Del Naviglio, France , It gets quite cold on November evenings with no heating ,12, Very nice hotel with a good albeit slightly expensive restaurant ,12,7.9,"[' Business trip ', ' Solo traveler ', ' Double Room 1 Adult ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,4/11/2017,7.0,IH Hotels Milano Lorenteggio, Germany , too old decoration and furnitures are bit of worn out a little bit smell and AC cannot even be switched off ,23, close to public transport and good parks around ,10,6.3,"[' Business trip ', ' Solo traveler ', ' Family Room 3 Adults ', ' Stayed 6 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,4/5/2017,7.0,IH Hotels Milano Lorenteggio, Germany , Room was noisy and with poor sound isolation Hotel lobby is very outdated and there are basically 0 facilities definitely when talking about a 4 start hotel If you are not traveling for business in that specific area I would avoid staying at this hotel for this price range ,51, Room was recently renovated and clean Staff was friendly and helpful breakfast was good ,16,5.0,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,3/13/2017,7.0,IH Hotels Milano Lorenteggio, Italy , the room had faulty window hotel staff tried to fix it but still due to that the room was uncomfortable ,22, just one night could not quite get aquatinted the female staff at reception seem little rude ,18,4.6,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,2/2/2017,7.0,IH Hotels Milano Lorenteggio, United Kingdom , Initially got allocated a room which had not been made up In replacement room many TV stations listed but not available on TV e g BBC Pillows very uncomfortable felt like filled with sand Shower spraying from hose despite tightening joints Very loud construction noise sounded like drilling started 8am Room key card found to open several other rooms suggesting major security issues reported to reception ,68, WiFi worked well,4,4.6,"[' Business trip ', ' Solo traveler ', ' Family Room 3 Adults ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,9/30/2016,7.0,IH Hotels Milano Lorenteggio, Singapore , I have to stay for several weeks The same breakfast Everyday is challenging The fake eggs are terrible,19, Clean Near my office Includes breskfast Got to know the staff and after awhile we become familiar and it was good The bacon was excellent but when they switch between sausage it was per week They should switch more frequently,41,8.3,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 16 nights ', ' Submitted from a mobile device ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,9/8/2016,7.0,IH Hotels Milano Lorenteggio, Italy , breakfast could be better location convenient for nearby offices but not easy for those without a car quite noisy street with traffic I could hear at night from 5th floor with windows closed,34, large room comfy bed,5,6.7,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,6/1/2016,7.0,IH Hotels Milano Lorenteggio, Romania , Filthy bathroom with mold Old and stinky bed cover furniture Blood stains on the mattress Dirty carpet Not even close to a one star hotel Told them that room is unacceptable for a 4 star hotel It was a threat to my health Receptionist said she can t do anything about it Unless you know how to talk and demand respect that s what you get Unfortunately The manager didn t charge my card Thank you for this however you made me lose time and money as I booked another room nearby at Best Western Didn t spend the night IH Hotels Milano ,105, Location as it was near to my point of interest ,12,2.9,"[' Business trip ', ' Solo traveler ', ' Family Room 3 Adults ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,5/24/2016,7.0,IH Hotels Milano Lorenteggio, China , rooms design and facilities in my room too dark for the lights in my room and shower tap is so slow ,23, location It is very close to my company ,10,6.3,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 5 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,5/12/2016,7.0,IH Hotels Milano Lorenteggio, United Arab Emirates , old and poor interior finishing and furnitures breckfast area small as per hotel size price to hight for the quality of the hotel,24, cover parking size of room ,7,4.2,"[' Business trip ', ' Group ', ' Double Room ', ' Stayed 3 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,5/10/2016,7.0,IH Hotels Milano Lorenteggio, Luxembourg , The worst hotel i have even been to in my entire life Curtains at windows were grey instead of white the carpet was full of stains the restaurant personnel simoly uneducated and no manners I simply cannot give 2 stars at this hotel and I hope that my review will belp the other people and avoid this hotel Even the subway is cleaner than those hotel rooms Previously I guess smoking was allowed in the hotel because now all the walls are grey and it smells inside like into a bar It smells like cigarettes and dust Horrible place ,101, I did not like anything ,7,2.5,"[' Business trip ', ' Group ', ' Double Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,5/8/2016,7.0,IH Hotels Milano Lorenteggio, India , The promise from booking com was no holding fee but they have charged on my card which is still not refunded ,23, A great breakfast spread and so many fresh items ,11,7.9,"[' Business trip ', ' Solo traveler ', ' Family Room 3 Adults ', ' Stayed 3 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,4/17/2016,7.0,IH Hotels Milano Lorenteggio, Italy , Shower with no blanket Water splashing all around the bathroom Air conditioning not operative in the whole hotel with temperature not too hot but very humid WC board not so clean ,33, Collaborative and kind staff,5,5.4,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,4/8/2016,7.0,IH Hotels Milano Lorenteggio, Germany , I m sorry to say the room had a very strong smell of other human bodies was disgusting especially on the pillow room smell was also very unconfortable impression was not it was a clean space,37, friendly staff position good breakfast,6,6.7,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,2/25/2016,7.0,IH Hotels Milano Lorenteggio, Luxembourg , Hotel in general is a bit worn out and could do with a complete renovation ,17, Very quiet and spacious room comfy bed friendly staff Good location depending on your destination ,17,7.5,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,2/18/2016,7.0,IH Hotels Milano Lorenteggio, United Kingdom , Some of the fittings are a little tired now The hotel rooms might be due for a refresh soon,20, Comfortable bed Staff very good friendly too Breakfast is excellent ,12,7.5,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,11/21/2015,7.0,IH Hotels Milano Lorenteggio, Germany , no ceiling lighter in the room not bright enough no water boiler and tea coffee facility no cover to prevent the water out when taking showe so the floor is quite wet after bath,35, close to my company,5,5.8,"[' Business trip ', ' Solo traveler ', ' Family Room 3 Adults ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,11/20/2015,7.0,IH Hotels Milano Lorenteggio, United States of America , They have two types of room one type is modern decorated which are decent and new rooms and everything is good in it and the other type are the ones which are from the time that hotel is opened and for sure are old ones with old bathroom ,50, Staffs are polite and breakfast is very good ,10,6.7,"[' Business trip ', ' Solo traveler ', ' Double Room with Two Double Beds ', ' Stayed 7 nights ', ' Submitted from a mobile device ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,11/2/2015,7.0,IH Hotels Milano Lorenteggio, United Kingdom , The room was very tired The furniture must be 15 years old and the bath had signs of rust and the door frame was rotting away ,28, The size of room was generous with two double beds The room was clean and the reception staff were helpful ,22,5.0,"[' Business trip ', ' Family with older children ', ' Double Room with Two Double Beds ', ' Stayed 2 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,10/20/2015,7.0,IH Hotels Milano Lorenteggio, Germany , Overall bad experience but the worst was the malfunctioning door key On average I had to come back to reception 3 times per day to activate the key card until finally a receptionist would open my room door for me On top of that there were no apologies all I got was a shoulder shrug ,57, The only hotel that still had availability on short notice ,12,2.5,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,10/8/2015,7.0,IH Hotels Milano Lorenteggio, Ireland , The price is inconsistent from one week to the next making it very difficult to book consecutive weeks Breakfast is very hectic sometimes to the point that I didn t even bother ,34, Location and local transport facilities are excellent Staff are excellent ,12,8.3,"[' Business trip ', ' Solo traveler ', ' Double Room with Two Double Beds ', ' Stayed 5 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,8/16/2015,7.0,IH Hotels Milano Lorenteggio, Romania , It s a bit busy and noisy this period EXPO Milan rush far from the central Milan you ll need a cab to turn back after midnight It s definitivelly not a romantic place but perfect for a business trip ,42, Good placement close to Vodafone Village Replay and some banking HQ business area avoiding the morning traffic and close to highways inside and outside free parking places difficult to find or at high cost in Milan Some few nice and reasonable cost places to eat around Few French English and German free TV channels ,56,9.2,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 6 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,6/1/2017,7.0,IH Hotels Milano Lorenteggio, Italy , Breakfast is simple,4, Room is clear and good bed linings is soft and comfortable ,13,8.3,"[' Business trip ', ' Family with young children ', ' Double Room with Two Double Beds ', ' Stayed 6 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,4/24/2017,7.0,IH Hotels Milano Lorenteggio, Spain , Breakfast need to improve Internet conection also need to improve ,12, Location in front of Huawei Office ,8,9.2,"[' Business trip ', ' Solo traveler ', ' Family Room 3 Adults ', ' Stayed 4 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,3/20/2017,7.0,IH Hotels Milano Lorenteggio, Czech Republic , there was cigarette smoke coming from somewhere,8, I got a renovated room but not all are like that,12,7.5,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,3/16/2017,7.0,IH Hotels Milano Lorenteggio, , No comment to make ,6, Comfortable Clean and quiet ,6,9.6,"[' Business trip ', ' Group ', ' Double Room ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,1/23/2017,7.0,IH Hotels Milano Lorenteggio, United Kingdom , Wifi auto disconnects after 5 minutes of inactivity Rooms were very dated akin to 70 s spy movies,19, Close to the office,5,5.4,"[' Business trip ', ' Solo traveler ', ' Family Room 3 Adults ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,1/12/2017,7.0,IH Hotels Milano Lorenteggio, Netherlands , The room was extremely cold And the heating did not work enough to get it comfortable,17, The breakfast was ok and the bed was good,10,3.3,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,10/21/2016,7.0,IH Hotels Milano Lorenteggio, United Kingdom , Rooms a bit too dark and overall requiring some refurbishment,11, Receptionist was very good and supportive ,8,5.4,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,8/1/2016,7.0,IH Hotels Milano Lorenteggio, China , 1 Facilities not good 2 breakfast too sweet,9, price is cheap,4,6.3,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 3 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,6/22/2016,7.0,IH Hotels Milano Lorenteggio, Germany , Property quite old Door access always fail ,9, Near my office,4,6.7,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,6/14/2016,7.0,IH Hotels Milano Lorenteggio, South Africa , The decor is looking a little tired perhaps time for a refreshment ,14, Nice hotel good staff and good location for the business I needed to do,15,7.5,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,5/12/2016,7.0,IH Hotels Milano Lorenteggio, United Kingdom , Dreary location in a business suburb,7, Near to where I was working,7,5.8,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,4/18/2016,7.0,IH Hotels Milano Lorenteggio, Finland , Staff is not friendly and prices are very greedy on fair times Rooms need renovation ,17, Breakfast was good ,5,3.0,"[' Business trip ', ' Solo traveler ', ' Double Room with Two Double Beds ', ' Stayed 3 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,2/11/2016,7.0,IH Hotels Milano Lorenteggio, Poland , Food is hopeless Lift from the garage is from the last denture and dirty ,16, Bedsheets were clean Room was warm ,8,5.0,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,1/18/2016,7.0,IH Hotels Milano Lorenteggio, United Kingdom , poor breakfast ,4, gym and better breakfast,5,4.6,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 4 nights ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,10/29/2015,7.0,IH Hotels Milano Lorenteggio, Egypt , No WFI at room we had to connect at poor looby,12, Acceptable for low price,5,5.0,"[' Business trip ', ' Family with older children ', ' Family Room 3 Adults ', ' Stayed 6 nights ', ' Submitted from a mobile device ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,10/27/2015,7.0,IH Hotels Milano Lorenteggio, Czech Republic , rooms were not to much clear,7, Staff were friendly good location good breakfast,8,6.3,"[' Business trip ', ' Group ', ' Double Room ', ' Stayed 1 night ']"
Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,99,9/26/2015,7.0,IH Hotels Milano Lorenteggio, United Kingdom , Staff could be more friendly Building is rather old,10, Room was big enough,5,5.0,"[' Business trip ', ' Solo traveler ', ' Double Room with Two Double Beds ', ' Stayed 1 night ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,7/7/2017,8.3,Hilton Garden Inn Milan North, Italy , They put 2 singles bed together and said its a double bed You know there is a gap in between According to the brochure on the lobby there is a gym on the 6th floor but in reality the top floors are closed ,45, They have a bigger space compared with the hotel in the center of Milan and the M2 metro is near the hotel within 200 meter I think And according to my experience to take the metro in Villa San Giovanni station there are always places to find on the metro ,52,7.1,"[' Business trip ', ' Couple ', ' King Room Mobility Accessible ', ' Stayed 2 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,5/20/2017,8.3,Hilton Garden Inn Milan North, Italy , The toilet flush had to be fixed no green tea for 3 days at breakfast one of the 2 hot drinks machines in the breakfast room was out of order for my entire 5 day stay not even 1 bottle of water in the room everything has to be purchased from a little self service shop on the ground floor one lift was not marked out of order so people got blocked inside ,75, The bed is super comfortable the staff is pleasant but not competent probably for lack of training the gym on the top floor with a view is definitely a plus ,32,4.2,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,12/25/2016,8.3,Hilton Garden Inn Milan North, Saudi Arabia , We was very tired and we was curing Bags and the first time we come to the Hilton I was choked open check in 00 service and no assistance recommended even no recite was given with the deposit we asked for Landry no assist they told me only morning I am front office assist Manger at Four Seasons Hotel really it was bad experience By the way I moved my boos from the Hilton ,76, Nothing First impression was very bad ,8,5.0,"[' Business trip ', ' Solo traveler ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,12/13/2016,8.3,Hilton Garden Inn Milan North, Bulgaria , verything is super ,5, Perfect hotel Room cleanliness service breakfast service everything is great I m already regular customer of this hotel I congratulate the owners and managers of the hotel ,29,10.0,"[' Business trip ', ' Group ', ' King Room ', ' Stayed 3 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,12/10/2016,8.3,Hilton Garden Inn Milan North, Lebanon , Noisy installation work during my stay Mini fridge in the room contained nothing not even water and it was tooo noisy as well ,25, 1 min walk from the metro station Good value for money,12,6.3,"[' Business trip ', ' Group ', ' Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,12/6/2016,8.3,Hilton Garden Inn Milan North, Singapore , Booked a double single bedded room Inserted 2 guests names But just by forgetting to click the number of guest even though I stated BOTH names Was still charged extra even though I inserted both guests name,38, Nothing particularly much I like Just a cleaner hotel,10,6.7,"[' Business trip ', ' Group ', ' Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,11/7/2016,8.3,Hilton Garden Inn Milan North, Turkey , It was our bad luck that There was a alarm rang at late midnight because of fault with the fire alarm ,23, clean near to metro has a garage well furnitured ,11,8.3,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 1 night ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,9/30/2016,8.3,Hilton Garden Inn Milan North, Taiwan , I have booked taxi service on the date I arrived at the hotel at the front desk and the lady told me everything was set But when I was about to leave the hotel other staff told me they don t have my reservation I complained about it and front desk told me they really couldn t find my reservation so I asked they to book another taxi service for me I really hope all staffs can do their jobs and communicate to each other so they won t miss customer s demand ,95, The location was excellent just beside the Metro station ,11,8.3,"[' Business trip ', ' Group ', ' Twin Room ', ' Stayed 3 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,8/18/2016,8.3,Hilton Garden Inn Milan North, Germany , Breakfast was a huge disappointment If you re into sweet breakfast you re probably fine fresh waffles The area around the hotel seems run down and shady ,29, The bed was very comfortable with a good mattress Everything is quite new Staff members were friendly and helpful Although a bit outside of the inner city the place is easy to reach by bus or metro ,39,8.3,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 5 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,7/25/2016,8.3,Hilton Garden Inn Milan North, Sweden , No minibar not even a bottle of water And no glasses in room to drink from All channels on tv only in Italian Foreign movies dubbed so no entertainment And stay away from restaurant Surprisingly poor quality ,39, Ok hotel located a bit offside but no worry about that Quiet neighbourhood and there are some restaurants and shops nearby Enough for a couple of days Room is clean and bed ok,34,6.7,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 2 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,7/12/2016,8.3,Hilton Garden Inn Milan North, Switzerland , Air conditioning could not be set lower than 22 C Free parking is quite limited in front of hotel Underground parking is big but extra charge ,28, Bed quite comfortable nice bathroom good wifi,8,8.8,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,7/3/2016,8.3,Hilton Garden Inn Milan North, India , 1 No Drinking Water in Room 2 No Iron Rod 3 Not Much option for Vegan Vegetarian,18, 1 Got Early Check in 2 Cleanliness 3 Proximity to Metro 4 Spacious Room,15,6.7,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 4 nights ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,6/7/2016,8.3,Hilton Garden Inn Milan North, Ireland , Reception staff mostly and difficult location ,8, Breakfast good restaurant staff friendly Room was clean bathroom good and bed comfortable The main problem is front of house staff and location Advertised as convenient for Teatro Arcimboldi not so but disinterested and unfriendly reception staff does not add to ones impression of this hotel Basic budget hotel off the beaten track with little atmosphere no desire to return Not what I expected of a Hilton ,69,5.4,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,5/28/2016,8.3,Hilton Garden Inn Milan North, Turkey , I specially ordered 2 seperate beds But It was double bed They said they can split the beds but room was very small I asked to change the room They said no After splitting the beds it was still like a double bed They don t give slippers tooth brush set which is given now even in 2 stars hotels You better take them with you ,68, Close to metro station Towel quantity is good ,10,4.6,"[' Business trip ', ' Group ', ' Twin Room ', ' Stayed 1 night ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,5/3/2016,8.3,Hilton Garden Inn Milan North, United Kingdom , Wi fi wouldn t work on my tablet and it took quite an effort to connect my mobile The view from the windows was rather sad as they faced the roof of some kind of old deposit ,39, Room was huge and well insulated bed really comfortable Staff really friendly and helpful suggested a very good restaurant in the area when asked and arranged a free shuttle for us Bathroom was huge ,36,10.0,"[' Business trip ', ' Group ', ' Twin Room Disability Access ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,5/3/2016,8.3,Hilton Garden Inn Milan North, United Kingdom , Location was a way out from the city but a metro station nearby helped Can t really complain ,20, Rooms were high in quality and cleanliness Staff were pleasant and helpful ,14,8.3,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,2/28/2016,8.3,Hilton Garden Inn Milan North, Bangladesh , Bath tab water tap setting is not proper and not moveable so it s very easy to hart during movement of bath Need to make water tap moveable left right ,32, Breakfast facility was best and clean Restaurant food quality was best,12,9.2,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,228,11/6/2015,8.3,Hilton Garden Inn Milan North, Germany , A sense of some basic items like skimmed milk in the breakfast selection Not being able to borrow an umbrella at the reception desk absence of English language newspapers at the resection desk ,35, Spacious modern design rooms Corporate professional approach ,9,6.3,"[' Business trip ', ' Family with young children ', ' King Junior Suite ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
