Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,85,12/16/2016,9.3,Canal House, Sweden , Not much to complain about really The door lock is not intuitive ,14, Cool and elegant place Very engaged staff and great breakfast Well designed lobby room and lounge ,18,10.0,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,85,12/16/2016,9.3,Canal House, South Africa , We only stayed one night and the one night we did they closed the bar to paint it so stuck homemade signs warning of wet paint around the bar and reception area Consequently the small communal ground floor smelt of wet paint so we had to go out and go to The Toren for a drink instead Unacceptable to do maintenance during the day when guests are in residence They should do it at night so the chemical fumes and unsightliness of the painting is confined and didn t spoil the guest experience,94, Stunning location interior design and the Christmas decorations were incredibly beautiful,12,8.8,"[' Business trip ', ' Couple ', ' Luxury Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,85,12/9/2016,9.3,Canal House, United Kingdom , We did not stay long enough ,8, We love sitting in the bar with a glass of champagne and nibbles We love the easy pace of the hotel the excellent service and friendliness of the staff We love the ambiance We love that it is so central with lots of lovely shops restaurants and bars close by ,52,9.6,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 4 nights ']"
Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,85,7/8/2016,9.3,Canal House, United States of America , I suggest just having a coffee machine where guests can help themselves Yes it s a little less posh But we wouldn t have to wait for coffee refills Of which I have many ,36, Beautiful garden to relax in,6,10.0,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,85,6/12/2016,9.3,Canal House, United States of America , Absolutely no complaints My stay was perfect ,9, The staff were exceptional engaging knowledgeable courteous and attentive This charming hotel is in a perfect location on a quiet canal street and easily accessible to the major attractions of Amsterdam ,33,10.0,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 4 nights ']"
Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,85,6/3/2016,9.3,Canal House, Belgium , No real bad points just a church clock ticking the hours nearby but it stops at midnight and one can just close the window which is sound proof ,30, Top location in Amsterdam near a very cool area Styling might not accommodate everyone s taste spacey room caring personnel ,22,8.8,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 1 night ']"
Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,85,4/7/2016,9.3,Canal House, Jordan , Just the stairs leading to the room as they were a bit tough to maneuver with bags but the staff are always there to help with them so nothing to worry about,33, Great staff Great location Great amenities and products in the room and excellent design,15,9.2,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,85,2/14/2016,9.3,Canal House, United Kingdom , The only slight annoyance we had was the lift located outside our room other hotel residents chatting loudly every morning from 6am while they waited for the lift to arrive but this is unavoidable in any hotel was only an issue for me as I m a light sleeper my husband wasn t disturbed at all ,58, Beautiful hotel in a beautiful location Quite possibly the most comfortable bed we ve ever slept in Staff members were wonderful so friendly and helpful We were e mailed a few days before we arrived and asked if they could arrange transfers or restaurant reservations which I was really impressed by I asked if we could be allocated a room at the back of the hotel which we were given and when we checked in we were told we had been upgraded How fabulous We will definitely be returning next year and recommending this hotel to all our friends ,101,10.0,"[' Business trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,85,6/12/2017,9.3,Canal House, United Kingdom , Too many stairs,4, Staff were extremly friendly and helpful,7,10.0,"[' Business trip ', ' Group ', ' Luxury Double Room ', ' Stayed 2 nights ']"
Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,85,2/17/2017,9.3,Canal House, United States of America , The open kitchen makes the second floor where my room was smell like food very often ,18, Great view from front facing rooms,7,9.2,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 8 nights ', ' Submitted from a mobile device ']"
Keizersgracht 148 Amsterdam City Center 1015 CX Amsterdam Netherlands,85,9/22/2015,9.3,Canal House, Sweden , very noisy room next to maintenance and above kitchen in the mornings at 6 30 am ,18, Location perfect View over the canal Great room ,10,7.5,"[' Business trip ', ' Family with older children ', ' Double Room ', ' Stayed 1 night ']"
Keizersgracht 164 Amsterdam City Center 1015 CZ Amsterdam Netherlands,197,3/27/2017,9.4,The Toren, United States of America , Not a thing ,5, Beautiful room right on the canal and right in the center of things Staff very friendly and helpful Breakfast was really good Really elegant and cozy at the same time ,32,10.0,"[' Business trip ', ' Solo traveler ', ' Canal View Deluxe Triple Room with Spa Bath Annex building ', ' Stayed 1 night ']"
Keizersgracht 164 Amsterdam City Center 1015 CZ Amsterdam Netherlands,197,3/15/2017,9.4,The Toren, United Kingdom , Being told builders are in leaving carpets dirty Air conditioning unit loud to an extent it had to be turned off ,23, Staff Great Room small but comfortable Good Coffee machine in room ,13,5.8,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 3 nights ']"
Keizersgracht 164 Amsterdam City Center 1015 CZ Amsterdam Netherlands,197,7/3/2016,9.4,The Toren, United Kingdom , The decor tries too hard to be different edgy The result is a rather dark gloomy almost bordello atmosphere No doubt that is what they are trying to achieve After all it is Amsterdam I prefer a bright cheerful aspect I was in a room in a building a little down the road I would have preferred not to have to walk the street to get to from the main hotel ,73, Fine big room with jacuzzi bath which I did not use ,13,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Deluxe Room with Spa Bath ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Keizersgracht 164 Amsterdam City Center 1015 CZ Amsterdam Netherlands,197,9/28/2015,9.4,The Toren, United Kingdom , The beds are really soft so it s not very healthy for your back and I wish the duvets and pillows were filled with natural feathers Elevators do not exist Burgers are defrosted and can only be ordered medium well with buns so hard one might be killed by it if thrown at him from a distance Loud air con in the rooms ,65, Very friendly staff at the bar walked the extra mile to help also everyone at the reception seemed positive Beautiful interior in the hotel Helpful staff in general ,30,6.7,"[' Business trip ', ' Solo traveler ', ' Small Double Room Canal View ', ' Stayed 1 night ']"
Keizersgracht 164 Amsterdam City Center 1015 CZ Amsterdam Netherlands,197,12/26/2016,9.4,The Toren, United Kingdom , Room slightly on small side,6, Very atmospheric and staff very attentive,7,9.6,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Keizersgracht 164 Amsterdam City Center 1015 CZ Amsterdam Netherlands,197,5/23/2016,9.4,The Toren, United States of America , Bath towels please make them bigger ,8, Staff was very polite and helpful Bartender porter and travel guide one person who was fantastic ,18,7.5,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room Annex Building ', ' Stayed 1 night ']"
Keizersgracht 164 Amsterdam City Center 1015 CZ Amsterdam Netherlands,197,5/10/2016,9.4,The Toren, Italy , bettere information n your site about smoking policies and breckfast,11, competence and disposibility of staf and owner,8,9.6,"[' Business trip ', ' Solo traveler ', ' Small Double Room Annex building ', ' Stayed 1 night ']"
Keizersgracht 164 Amsterdam City Center 1015 CZ Amsterdam Netherlands,197,3/10/2016,9.4,The Toren, United Kingdom , All ok nice time,5, Brilliant breakfast nice shower,5,7.5,"[' Business trip ', ' Solo traveler ', ' Small Double Room Annex building ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Keizersgracht 164 Amsterdam City Center 1015 CZ Amsterdam Netherlands,197,2/1/2016,9.4,The Toren, Qatar , Rooms a bit small but expected in Amsterdam ,10, Staff were great ,5,9.6,"[' Business trip ', ' Solo traveler ', ' Small Double Room Annex building ', ' Stayed 2 nights ']"
Keizersgracht 384 Amsterdam City Center 1016 GB Amsterdam Netherlands,64,12/20/2015,9.1,The Dylan Amsterdam, Turkey , For room 12 Sub par in room entertainment media Limited average night room service offering Inconvenient room setting for business traveller needs eg easy wardrobe for hanging shirts ,30, Friendly and attentive staff Responsive management to concerns raised striving for visitor happiness satisfaction,15,6.3,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 3 nights ']"
Keizersgracht 384 Amsterdam City Center 1016 GB Amsterdam Netherlands,64,9/12/2015,9.1,The Dylan Amsterdam, United Kingdom , Room sizes are compact,5, Location atmosphere and the staff,6,9.6,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,7/3/2017,7.5,Park Plaza Vondelpark Amsterdam, United Kingdom , The doors to all the rooms and corridors slammed when closing made it difficult to get to sleep at an early time as each time someone returned to their room they d wake the entire floor ,38, The wifi was excellent ,6,6.7,"[' Business trip ', ' Solo traveler ', ' Superior Twin Room ', ' Stayed 1 night ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,5/4/2017,7.5,Park Plaza Vondelpark Amsterdam, Mexico , Our room was difficult to reach from the lobby we needed to go down the stairs and take a lift just to arrive on the same level as reception there was no direct lift walking access to the same floor so having several luggage pieces it was not easy Breakfast just one objection the chocolate cream was really not tasty at least for Nutella lovers ,67, The room was a bit different the bathroom was separated by a glass wall so I could watch TV while in the bathtub D Water was hot enough nice pressure lots of TV channels comfy bed and lots of pillows Iron safe coffee tea all was there Also the breakfast was generous Reception staff was very friendly especially night staff Very close to the park 10min walk to Rijksmuseum 3 min walk to tram stop ,77,8.8,"[' Business trip ', ' Couple ', ' Executive King Room ', ' Stayed 4 nights ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,4/11/2017,7.5,Park Plaza Vondelpark Amsterdam, India , Since there are also Asian guests in the Hotel there can be some Asian Indian Breakfast added Eggs can be done in different styles ,26, Some more varieties of Croissants can be added ,10,7.1,"[' Business trip ', ' Family with young children ', ' Superior Twin Room ', ' Stayed 5 nights ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,3/13/2017,7.5,Park Plaza Vondelpark Amsterdam, United Kingdom , The bathrooms were very uncomfortable due to glass wall and being with colleagues or relatives it makes it very uncomfortable ,22, The Bed and pillows were great and also the room facilities,12,7.9,"[' Business trip ', ' Group ', ' Superior Queen Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,11/19/2016,7.5,Park Plaza Vondelpark Amsterdam, Malta , My room was in another building which requires going outside of the main hotel Room and common areas desperately needs an in depth clean especially carpet Lighting in room and bathroom is awful I wouldn t want to be a woman putting make up on or needing a full length mirror Breakfast eggs are inedible but the rest is quite good ,63, Good quiet location with easy access to town ,10,6.3,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,10/27/2016,7.5,Park Plaza Vondelpark Amsterdam, Greece , Room and hotel very dated old Furniture and not at all Modern ,14, The Staff was very helpful and i want to thank them for that All of them Receptionists were great and the manager as well Room was very big WIFI great ,32,7.1,"[' Business trip ', ' Solo traveler ', ' Luxury Suite with whirlpool ', ' Stayed 3 nights ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,10/4/2016,7.5,Park Plaza Vondelpark Amsterdam, United States of America , Carpets could use an upgrade textiles could be softer more inviting for rest ,15, Vibe is just right location was excellent low key away from heavy tourism but vibrant with authentic Amsterdam action ,21,8.5,"[' Business trip ', ' Solo traveler ', ' Executive King Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,8/25/2016,7.5,Park Plaza Vondelpark Amsterdam, Belgium , The room I had looked a little tired in places it s probably time for a refresh however it was clean and everything available in the room worked ,30, Excellent location for museum quarter and Vondel Park Plus stop for tram 2 5 which services all the main locations in Amsterdam is very close by Excellent breakfast and a good basic fitness centre should you wish to use it Staff are also very helpful and knowledgeable about the area ,52,7.9,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 1 night ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,7/25/2016,7.5,Park Plaza Vondelpark Amsterdam, United Kingdom , Our rooms were in the next building U have to walk outside with the luggages for the executive rooms located in the next building,25, Perfect room Executive room bigger nicer,7,7.5,"[' Business trip ', ' Group ', ' Executive King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,7/18/2016,7.5,Park Plaza Vondelpark Amsterdam, Ireland , Decor a bit tatty Hotel across three buildings and room quality seems to vary a lot Lots of up and down stairs with bags to get to reception and then room Noise carried from other rooms Breakfast mediocre,39, Location good Area comparable to Chelsea in London Quiet area and lovely to walk around Easy to get into centre by tram,23,6.3,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 5 nights ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,7/3/2016,7.5,Park Plaza Vondelpark Amsterdam, Belgium , when booked i had a hope for a room without the normal disturbances of amsterdam especially night noise unfortunately even if the hotel looks to have been renovated recently the windows are a total shame you can hear steps even on the road and my room was at 4th floor Breakfast is kind of a rip off normally 19 euro but there is a cheaper option of 15 if you sign for it at check in what they don t tell you is that if you miss the breakfast you loose the money anyway Wireless facility exists in all the rooms maybe but it is quite impossible to use it for even emails ,115, good position for business ,6,4.6,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 2 nights ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,6/5/2016,7.5,Park Plaza Vondelpark Amsterdam, Egypt , Stained carpets in room hallway elevator dirty walls needing cleaning No corrective action to address the above observations in spite of informing reception Outdated rooms old window frames no lock which kept window slamming all night Overrated and not compliant with Carlson Group worldwide hotel standards,47, Good location and neighborhood Good internet connection Friendly staff at reception,12,5.4,"[' Business trip ', ' Solo traveler ', ' Executive King Room ', ' Stayed 5 nights ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,4/3/2016,7.5,Park Plaza Vondelpark Amsterdam, United Kingdom , Room layout odd and cramped Lighting was either full on spotlights or tiny bedside light Little storage space Carpet tired,21, Friendly helpful staff Good breakfast Good location on number 2 tramline Small gym but good cardio equipment,18,7.1,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,3/21/2016,7.5,Park Plaza Vondelpark Amsterdam, Slovakia , Room Photos on booking com are not realistic photos of the superior room which I booked for one week of my stay Staff seemed to be aware of this issue they confirmed to receive several complaints about this issue in the past however no corrective actions were made till now obviously I was so unhappy about the room that I have decided to check out from this hotel and move to another right after the first night For sure I will not be back as my trust as a client was broken and I think it is really embarrassing from such a hotel to promote rooms which do not correspond to reality Internet I came for a business trip so I needed to work at the evenings however on 5th floor where my room was located WiFi had incredibly poor signal impossible to work Blocked money on a bank account even though I stayed only one night money on my bank account were blocked due to pre authorization for 8 days ,173, Staff was able to solve out my complaint and decision to change the hotel with professionalism ,18,5.4,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,3/21/2016,7.5,Park Plaza Vondelpark Amsterdam, Czech Republic , I was accomodated in room that was not looking like the rooms in any picture in booking com The room was not acceptable for that price I planned to stay in hotel for 4 nights but after check in and see the quality of the room I decided to change the hotel ,54, The receptionist was polite and kind ,8,4.6,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 4 nights ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,12/15/2015,7.5,Park Plaza Vondelpark Amsterdam, Cyprus , more lights in the room carpets in walkway to refresh ,12, great location stuff very helpful once its cold heating works good espresso machine in the room ,18,8.8,"[' Business trip ', ' Group ', ' Executive King Room ', ' Stayed 3 nights ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,9/22/2015,7.5,Park Plaza Vondelpark Amsterdam, Hong Kong , The superior room I was given was definitely not the one pictured on booking com Its furnishings and carpeting dated from the 1970s or 1980s The carpet was really disgusting and the curtains not much better Carpet in the corridor was very stained After I complained several times I received a larger room w newer carpet and the fridge promised in the reservation The gym did not seem to be ventilated was very small and contained only cardio machines no weights or stretching mats Overall this hotel is not what is advertised and is not good value for money ,101, Quiet area Some desk staff were very helpful ,10,5.0,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 5 nights ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,6/1/2017,7.5,Park Plaza Vondelpark Amsterdam, Russia , Price is more expensive then the same quality places around ,12, Location is perfect ,5,8.3,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 1 night ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,3/13/2017,7.5,Park Plaza Vondelpark Amsterdam, , Size of the rooms were very small I booked a queen room felt more like a single ,19, Clean rooms and comfortable beds,6,9.2,"[' Business trip ', ' Group ', ' 2 rooms ', ' Stayed 1 night ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,2/12/2017,7.5,Park Plaza Vondelpark Amsterdam, France , It s a bit old the rooms not sure if it s the best value for the money ,20, Breakfast was one of the best I had ever seen ,12,7.5,"[' Business trip ', ' Group ', ' Superior Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,2/2/2017,7.5,Park Plaza Vondelpark Amsterdam, Ireland , Variably effective cleaning broke down things were not serviced ,11, Whirlpool bath large room cosy furnitures friendly staff,9,8.3,"[' Business trip ', ' Solo traveler ', ' Luxury Suite with whirlpool ', ' Stayed 6 nights ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,1/31/2017,7.5,Park Plaza Vondelpark Amsterdam, Ireland , Heating in room was hard to control,8, Fluffy feather pillows very comfortable bed,7,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 1 night ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,10/29/2016,7.5,Park Plaza Vondelpark Amsterdam, France , Far away and old,5, Cheap and okay,4,4.6,"[' Business trip ', ' Group ', ' Superior Queen Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,10/7/2016,7.5,Park Plaza Vondelpark Amsterdam, Ireland , Better facilities Basics were great,6, Bed comfy and location,5,7.9,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 3 nights ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,9/19/2016,7.5,Park Plaza Vondelpark Amsterdam, Spain , Really small and uncomfortable bathroom ,7, Nice location ,4,5.8,"[' Business trip ', ' Group ', ' Superior Queen Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,8/25/2016,7.5,Park Plaza Vondelpark Amsterdam, Netherlands , Very basic rooms Noisy with the street ,9, Great location Close to park Close to business center ,11,7.1,"[' Business trip ', ' Couple ', ' Superior Queen Room ', ' Stayed 1 night ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,5/26/2016,7.5,Park Plaza Vondelpark Amsterdam, Ireland , Everything was great nothing to complain about ,9, The hotle is very nice second time staying there would go back again ,15,9.2,"[' Business trip ', ' Couple ', ' Superior Queen Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,4/10/2016,7.5,Park Plaza Vondelpark Amsterdam, United States of America , They have very limited food and out of couple items when I was there The food is also seems to be just frozen packaged food ,27, Staff very friendly ,5,8.8,"[' Business trip ', ' Solo traveler ', ' Executive King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,2/20/2016,7.5,Park Plaza Vondelpark Amsterdam, United States of America , Poor lighting in the room This is a general complaint I have with all hotels this hotel is no worse than the others ,25, Clean quiet and comfortable,5,10.0,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 1 night ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,2/18/2016,7.5,Park Plaza Vondelpark Amsterdam, Netherlands , I couldn t stay longer ,7, Great location Simple clean well designed rooms ,9,10.0,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,313,10/29/2015,7.5,Park Plaza Vondelpark Amsterdam, United States of America , The room was weirdly shaped so my head kept running into the wall when I tried to turn on the bed lamp ,24, Great location Friendly staff ,6,10.0,"[' Business trip ', ' Solo traveler ', ' Superior Queen Room ', ' Stayed 3 nights ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,5/17/2017,7.4,Best Western Blue Tower Hotel, United Kingdom , After a long warm day at work I was looking forward to a nice cool beer I didn t read the small print but it is a no alcohol hotel I just walked down the road and found a nice pub like bar The check in staff was as friendly as influenza Check out guy was much better If I hadn t of paid over 420 for 2 nights I may have been a bit more positive I will not be stopping here again and will let everyone where I work as they are looking for a new hotel to house clients ,104, Not much to be honest I suppose the beds were comfortable ,13,4.2,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,5/9/2017,7.4,Best Western Blue Tower Hotel, India , Same menu at breakfast over four days Small sized rooms with very little moving space,16, Easy access to public transport Good fast spread Free wifi Helpful staff at reception,15,7.9,"[' Business trip ', ' Couple ', ' Standard Double or Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,4/6/2017,7.4,Best Western Blue Tower Hotel, Netherlands , The WiFi connection was weak and unstable ,9, Comfortable beds Great location A bit away from the central of Amsterdam but bus and tram connections were convenient Supermarkets and restaurants were very near by within 5 min walk ,32,8.3,"[' Business trip ', ' Couple ', ' Standard Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,3/24/2017,7.4,Best Western Blue Tower Hotel, United Kingdom , we had a screaming baby all night next door we did not ask for family room bathroom light would not switch off side light not working no uht milk for coffee Had to pay for parking and res was cancelled hours before no deposit paid meaning we had to re book at a higher rate despite reservation saying we should pay at the hotel ,66, room was good upgrade to triple ,8,5.8,"[' Business trip ', ' Couple ', ' Standard Double or Twin Room ', ' Stayed 1 night ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,2/24/2017,7.4,Best Western Blue Tower Hotel, China , no free water but a hot water spot offered coffee is for free ,15, The room is clean but rather small parking is quite convenient next to the hotel and there is a door can get through into the hotel lobby reception is nice speaking fairly good English offered with body hair wash shampoo there are 2 big super market next to the hotel KFC is also just by 5 minutes walking price is also not bad in AMS all non smoking room Wifi is good will be stay there next time in Netherlands ,82,6.7,"[' Business trip ', ' Couple ', ' Standard Double or Twin Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,2/23/2017,7.4,Best Western Blue Tower Hotel, Armenia , Wifi was not working it was a constraction in a hotell noisy there is no place even to seat and work lobby was noisy and unconfortable ,28, It was bad experience ,6,3.8,"[' Business trip ', ' Group ', ' Standard Triple Room ', ' Stayed 6 nights ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,2/16/2017,7.4,Best Western Blue Tower Hotel, Egypt , Breakfast Menu is satisfactory but if they change it on a daily basis and repeat it every 2 or 3 days it will be much better ,28, They are replacing all the old furniture by new modern furniture Location is close to all public transportation ,20,8.3,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 7 nights ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,10/15/2016,7.4,Best Western Blue Tower Hotel, Italy , From our room 11th floor we could some times hear a somewhat loud noise probably from some machine also during the night ,24, The staff is friendly and helpful It is easy to go to the city center and the airport from the hotel The WiFi worked perfectly even from the 11th floor where our room was located ,37,7.9,"[' Business trip ', ' Group ', ' Standard Double or Twin Room ', ' Stayed 3 nights ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,8/14/2016,7.4,Best Western Blue Tower Hotel, United Kingdom , The rooms were poorly furnished awkward to use and with very old furnishings The bathroom was okay and the best bit The beds were uncomfortable and the duvets had a very cheap synthetic filling The kind that makes me very hot indeed and suffocates rather than lets your skin breath through it The tea was awful there were plastic plastic spoons and not enough cupboard space at all The internet in the room for the most part was almost unusable due to speed I had to go to the lobby to access the internet A very uncomfortable stay which would have been fine at 50 per night but at more than 100 Wow that is expensive and I ll never stay there again ,125, Nothing to like at all ,7,3.8,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 2 nights ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,5/28/2016,7.4,Best Western Blue Tower Hotel, Poland , Awful breakfast no water in the room long query to check in one person in reception Simply to expensive ,21, Nice rooms good internet Good location in case of having own car ,14,6.3,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 2 nights ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,5/11/2016,7.4,Best Western Blue Tower Hotel, United Kingdom , noisy room hairdryer didn t work and no solution offered to find better location was not great for a single women and in house restaurant shut,27, the bed was comfy location was near city centre staff friendly,12,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 2 nights ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,5/7/2016,7.4,Best Western Blue Tower Hotel, Oman , The breakfast it s not good at all even I left the Resturant without having food Just coffee It s really required to re arrange the breakfast from ZERO to satisfy the customer minimum requirements ,37, Close to the public transportation,6,5.8,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,587,4/24/2016,7.4,Best Western Blue Tower Hotel, Switzerland , A tad basic was expecting a bit more style ,11, Last minute trip and central reasonably priced hotels were all full so there was not a lot of options left It was a reasonable choice by default Convenient to move around to the centre by public transport ,39,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 1 night ']"
