Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,8/28/2016,7.1,Hyatt Regency Paris Etoile, , All sounds from the corridor could be heard in my room that is people walking and talking and closing doors and sound from the elevators I did not try to find out whether the sound came through the door with the canals in the air ventilation or maybe somehow else There was lot of noise from drilling machines and some other instruments from ten o clock in the morning but I realize that repairing work must sometimes been done so this is maybe the best time to start in the morning ,93, The bed was like a cloud yes I slept like a child if I used ear props ,19,9.2,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 7 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,8/28/2016,7.1,Hyatt Regency Paris Etoile, Suriname , Hotel is not as expected for Hyatt level under huge reconstruction noise and in bad conditions at all ,20, There is in the same building as Congress centre Nice view from room to Eiffel tower ,18,5.4,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,8/28/2016,7.1,Hyatt Regency Paris Etoile, Bahrain , where shall I start not a single complimentary bottle of water empty mini bar no kettle and I had to ask for an iron which I luckily got since a lot of guests were also attending the conference and asking for an iron ,45, The location was rather convenient since I was in Paris for the Cigre conference and that is pretty much it ,22,5.8,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 7 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,8/21/2016,7.1,Hyatt Regency Paris Etoile, France , The hotel is under renovation Till the end of the works it shouldn t be called Hyatt because the standing of the rooms is to poor there for ,30, The location is good and the view is magnificent,10,4.6,"[' Business trip ', ' Solo traveler ', ' Eiffel Tower View King Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,6/19/2016,7.1,Hyatt Regency Paris Etoile, Italy , Bed was composed from two single beds Bathroom door is almost inexistent We had booked a king size room we arrived quite early in the morning and so at the reception they gave another one available but without specifying it was a small one ,46, Eiffel tower view from the room Mattress quite confortable Silent environment and well positioned ,16,8.8,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,6/19/2016,7.1,Hyatt Regency Paris Etoile, Pakistan , 1 The access to the rooms were dingy with old torn carpets 2 The electricity in the room was off 70 during our stay There was some issue with running an iron 3 No tea making facility in the room 4 Breakfast at the hotel was pathetic hence had to go across the street to have something decent 5 Renovation of the hotel carried out from 10 1800 every day on top of our heads ,77, The location of the hotel was the only thing that went in favour ,15,4.6,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,6/5/2016,7.1,Hyatt Regency Paris Etoile, United Kingdom , too basic No kettle no coffee in the rooms Long queues to check out staff oblivious to long queues keep themselves busy doing other things while queue gets longer and longer,32, only the location,4,5.0,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,4/15/2016,7.1,Hyatt Regency Paris Etoile, United Kingdom , I stayed here for business 2 nights purely because the hotel is connected to the conference centre It is the most soul less hotel I stayed in dated decor broken aircon on arrival no coffee tea making facilities no bottle of water in the room Breakfast EUR25 is a rip off in a soul less cold lobby The only redeeming feature is the top floor bar It is undergoing refurbishment so there is hope ,76, The only redeeming feature is the top floor bar ,11,5.0,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,4/3/2016,7.1,Hyatt Regency Paris Etoile, Saudi Arabia , Rooms had very old smelly furniture and small too Very load noise all day they work on 10th floor and am in 33 floor I icouldn t relax after a working day even in the weeknd its not Haytt as I knew ,44, the lobby only,4,5.8,"[' Business trip ', ' Group ', ' King Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,3/27/2016,7.1,Hyatt Regency Paris Etoile, France , Outside to drop baggage there staff was not so cooperative no vallet parking they dont allow u to park the car there even five minutes by the time u go inside check in and then park the car on the otherside in public parking ,46, Only the location was realy good panoramique bar nice view ,12,6.3,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,3/14/2016,7.1,Hyatt Regency Paris Etoile, United Kingdom , The hotel is going through extensive refurbishment and the noise is unbearable from 8 30am to 6pm Nobody warned me when I made the reservation At least telling me before would have allowed me to make a conscious choice to book there or not ,46, I liked the location and the staff was really friendly ,12,6.7,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 3 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,3/10/2016,7.1,Hyatt Regency Paris Etoile, United Arab Emirates , There is work going on the top floors of the hotel and hence a lot of noise during the daytime ,22, Hotel is centrally located Rooms are clean and well maintained ,12,7.1,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,1/14/2016,7.1,Hyatt Regency Paris Etoile, United Kingdom , I was first given a room near renovation work taking place I complained about the noise and was given an upgrade The hotel looks drab and is in need of total refurbishment The rooms have scuff marks on the walls and the furniture is also marked I first stayed here more than 20 years ago and it s been going downhill since then ,65, The restaurant on the ground floor The food was tasty and the staff friendly and attentive particularly at lunchtime ,21,5.8,"[' Business trip ', ' Solo traveler ', ' Eiffel Tower View King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,12/20/2015,7.1,Hyatt Regency Paris Etoile, Bulgaria , The elevators are not enough in the morning This is a business hotel and mostly hotel guests use them in the morning hours and so there is a big waiting ,32, The view of the Eiffel tower is amazing The location is perfect there is a subway which is connected to the hotel by the shopping center and it was a very convenient option The room was clean and tidy the receptionist Mrs Meher so kind and very professional The hotel is very well run It can be said that the hotel it is about 3 stars but the staff makes it a four star The largest and most important part is the staff They deserve to be rewarded Tips The bar on 34 floor is incredible ,98,10.0,"[' Business trip ', ' Family with young children ', ' Eiffel Tower View King Room ', ' Stayed 5 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,12/13/2015,7.1,Hyatt Regency Paris Etoile, South Africa , Breakfast buffet is limited in terms of choice The beds are very uncomfortable They don t add a converter to join the two single beds and they don t have a flat sheet The staff is very lazy and unwilling to help ,44, It is very clean and secure The Regency club is a nice place to unwind ,17,5.0,"[' Business trip ', ' Family with young children ', ' Club Twin Room ', ' Stayed 7 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,12/13/2015,7.1,Hyatt Regency Paris Etoile, Kuwait , Outdated furniture dull walls colors On daily basis noise no respect shown to guests since they sometimes were prevented from entering the Caffee in the roof for few euros more some people from outside reserves the Caffee don t get shocked once you arrive if you have to carry your luggage by yourself ,55, Taxis were always available ,6,5.0,"[' Business trip ', ' Group ', ' King Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,12/13/2015,7.1,Hyatt Regency Paris Etoile, Kuwait , Lots of things no bellboy when I ve arrived so I had to carry my luggage by myself There is a nice view in the Caffee in floor 33 twice at least closed for private for guests came from outside Imagine the hotel guests were prevented from entering Three or four days in a row I woke up in the early morning because of noise drilling work The furnishings is out dated Small room ,76, Taxis are always available in front of the hotel ,11,5.0,"[' Business trip ', ' Group ', ' King Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,12/13/2015,7.1,Hyatt Regency Paris Etoile, Belgium , I was at the club level the rooms and bathrooms could be improved for the price asked ,19, the location is great if you are going to the palais des congres I had a room with a view on the tour eiffel outstanding if you are at the top level of this hotel the club access is interesting to have a place for working separately from the room a good breakfast and a cosy place to take an apperitif ,63,7.5,"[' Business trip ', ' Solo traveler ', ' Club Eiffel Tower King Room ', ' Stayed 4 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,12/9/2015,7.1,Hyatt Regency Paris Etoile, Kenya , No way this hotel deserves 4 stars Rooms are ugly lifts get stuck all the time no water kettle in the room long queues for checking in and out ridiculous prices for drinks and food Luckily I got a very good rate through booking early through booking com ,50, Staff was extremely helpful friendly and professional,8,5.8,"[' Business trip ', ' Solo traveler ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,11/20/2015,7.1,Hyatt Regency Paris Etoile, Israel , breakfast quite dull Too big hotel ,8, Very close to the the conference hall very nice view of Paris Service of hotel quite good very nice hotel staff,22,6.7,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,11/19/2015,7.1,Hyatt Regency Paris Etoile, Bangladesh , I have received my luggage from concierge after 1 5 hour of check in even after chasing twice went to downstair by myself,24, B fast food room amenities wifi view were fine,10,7.1,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,11/11/2015,7.1,Hyatt Regency Paris Etoile, Saudi Arabia , The hotel rooms are small in size and furniture is very old The whole hotel needs to be renovated as soon as possible ,25, The location of the hotel is one of the best,11,6.7,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,11/10/2015,7.1,Hyatt Regency Paris Etoile, Bahrain , There should be coffee tea making kettle in the room Hotel should also provide complimentary drinking water each day in the rooms ,24, Location was great The Air France shuttle bus from the CDG Airport stops right near to the hotel which is very convenient for airline passengers The hotel provided a room with stunning view of Eiffel Tower ,38,8.8,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 4 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/27/2015,7.1,Hyatt Regency Paris Etoile, Turkey , Hotel is very old Walls were peeling in the bathroom ,12, I needed a hotel close to Congress Centre so it was a great location for me It was also great Paris view from the top floor Bar ,29,7.9,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 4 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/18/2015,7.1,Hyatt Regency Paris Etoile, Qatar , Shower water was not stable and temperature was changing suddenly while I was under shower ,17, Location was fantastic room service was perfect Staff friendly and helpful ,13,7.5,"[' Business trip ', ' Solo traveler ', ' Eiffel Tower View Twin Room ', ' Stayed 5 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/13/2015,7.1,Hyatt Regency Paris Etoile, Egypt , Rooms are in a poor state with flaky walls and poor furniture Even the main hallways are in a poor state and need a lot of renovation Room is not a 4 star standard at all,37, Adjoining the palais des congres where I had a congress So very convenient for business purposes Not far away from the center and easily accessible ,27,6.5,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/11/2015,7.1,Hyatt Regency Paris Etoile, United Arab Emirates , Rooms are so bad dirty and no iron in the rooms Irons only in a specific room in 2nd floor where all guests use Also the reception staff was not so helpful I had to ask for all feature of what I book,44, Only location is good and view of Effie tower from the room,13,4.6,"[' Business trip ', ' Group ', ' Deluxe Eiffel Tower King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/4/2015,7.1,Hyatt Regency Paris Etoile, United Arab Emirates , Room with old furnitures not well equipped no coffee maker or even boiler no iron or table to iron your clothes Very dirty carpet ,26, Wifi free breakfast,4,5.0,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/2/2015,7.1,Hyatt Regency Paris Etoile, South Korea , The rooms are very small compared to other hotels and especially when the hotel has such a grand lobby Also they do not have a mini bar nor coffee ,31, Hyatt is one of the best and it didn t fail its reputation Service was good especially ,19,10.0,"[' Business trip ', ' Couple ', ' Deluxe Twin Room ', ' Stayed 5 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/27/2015,7.1,Hyatt Regency Paris Etoile, Japan , The essential facilities needs work and they are waiting for fundamental renovation for a long time ,18, The location is truly good because surrounded by many cafes and restsurants even qualified supermarket taxies are waiting for you 24 hours ,24,7.5,"[' Business trip ', ' Couple ', ' Twin Room ', ' Stayed 6 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/22/2015,7.1,Hyatt Regency Paris Etoile, Latvia , Hotel rooms are very old Instead of 180 EUR i would pay around 110 for such room Iron was not available in the room had to go to first floor No toilet brush Hair dryer was blowing cold air,40, Entrance to metro right from the hotel which is absolutely great A lot of public transport stops CDG transfer bus stop near hotel Nice view on Eiffel Tower Shopping mall with grocery store and couple of caffeterias in same building with hotel Check in starts from 3 PM but you can leave luggage in the hotel and tak a walk around ,63,5.8,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/13/2015,7.1,Hyatt Regency Paris Etoile, United States of America , A bottle of normal size brand of water from the room mini bar cost 40 EUR That is so wrong There are no other options in the hotel to find a bottle of water ,36, Secure and friendly hotel Aged but nice and clean ,11,8.8,"[' Business trip ', ' Solo traveler ', ' Club Twin Room ', ' Stayed 7 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/10/2015,7.1,Hyatt Regency Paris Etoile, United Kingdom , The first room I was given had not been cleaned so I had to go back to reception to change rooms When ordering room service due to being ill I was told that I was unable to put the cost of the meal on the bill and that I needed to pay by cash as I didn t have enough cash on me I had to leave my room and get cash from an ATM Normally this would not be a problem but as I was feeling unwell it was a total inconvienience Breakfast was poor in standard over cooked dry and very un appealing ,107, Staff were very helpful and friendly,7,6.3,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/6/2015,7.1,Hyatt Regency Paris Etoile, Cyprus , The lobby looks like a souk very noisy Rooms are very narrow The bathroom is good but we can not sleep in it No paper letters envelopes to enter the bannio you need a ladder although I am not short ,42, The very near transport facilities ,7,4.0,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,6/8/2017,7.1,Hyatt Regency Paris Etoile, United Kingdom , The view from the 10th floor,7, Due to the refurbishment and the serious works the access to the hotel and the room are complicated,19,5.0,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,5/13/2017,7.1,Hyatt Regency Paris Etoile, Egypt , Rooms are small I wish they will be larger,10, Staff are really very friendly,6,10.0,"[' Business trip ', ' Family with young children ', ' Deluxe King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,5/7/2017,7.1,Hyatt Regency Paris Etoile, United States of America , A little noisy Hotel was under renovation,8, Great service and location,5,10.0,"[' Business trip ', ' Solo traveler ', ' Deluxe Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,4/17/2017,7.1,Hyatt Regency Paris Etoile, Malaysia , Construction works are still on going Noisy during day time ,12, Renovated fancy rooms Complimentary upgrade ,7,6.7,"[' Business trip ', ' Group ', ' Deluxe King Room ', ' Stayed 4 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,3/27/2017,7.1,Hyatt Regency Paris Etoile, Germany , because of under construction corridor is like a maze ,11, Good location nice facilities ,6,9.2,"[' Business trip ', ' Couple ', ' Deluxe Twin Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,3/23/2017,7.1,Hyatt Regency Paris Etoile, United Kingdom , Really low shower pressure barely a dribble No room service menu in the room ,16, Room was clean and comfortable,6,7.1,"[' Business trip ', ' Solo traveler ', ' Deluxe King Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,3/2/2017,7.1,Hyatt Regency Paris Etoile, Belgium , Cold room wifi lost time to time renovation works all over hotel ,14, Clean room view,4,5.8,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,2/15/2017,7.1,Hyatt Regency Paris Etoile, United Kingdom , Noise building work lack of a good lobby,9, Good size clean comfortable room,6,7.5,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,1/12/2017,7.1,Hyatt Regency Paris Etoile, South Korea , wi fi couldn t work very well,8, staff service was great,5,9.6,"[' Business trip ', ' Couple ', ' Club Eiffel Tower King Room ', ' Stayed 5 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,12/17/2016,7.1,Hyatt Regency Paris Etoile, Austria , The hotel itself is absolutely disgusting ,8, Nice location ,4,4.2,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,12/9/2016,7.1,Hyatt Regency Paris Etoile, United Kingdom , No staff at check in but long queue of people premises being renovated so everything looking shoddy,18, Staff tried to compensate for abysmal service,8,3.8,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,11/19/2016,7.1,Hyatt Regency Paris Etoile, Nigeria , NOISE FROM ONGOING RENOVATION,5, ADJOINS THE PALAIS DE CONGRES THE CLOSEST HOTEL TO IT ,12,8.3,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 4 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/23/2016,7.1,Hyatt Regency Paris Etoile, United Kingdom , Room was not ready when we arrived ,9, Close to the conference and room with a good view ,12,9.6,"[' Business trip ', ' Couple ', ' Club Eiffel Tower King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/21/2016,7.1,Hyatt Regency Paris Etoile, Nigeria , rooms are small lobby is big with no comfortable chairs to sit,13, location is very good rooftop restaurant is nice but expensive for a drink,14,7.1,"[' Business trip ', ' Couple ', ' Twin Room ', ' Stayed 4 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/16/2016,7.1,Hyatt Regency Paris Etoile, Venezuela , Bathroom could be better and a los of noise after 9 am for the remodelation,16, Lobby Roiom the nice view,6,9.2,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/27/2016,7.1,Hyatt Regency Paris Etoile, Egypt , I am a smoker although this is a bad habit yet there must be a smoking room,18, The furniture of the room should be renewed as well as the floor,14,8.3,"[' Business trip ', ' Couple ', ' Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/20/2016,7.1,Hyatt Regency Paris Etoile, Suriname , Hotel is under reconstruction and should be closed ,10, Location is excellent for congress activities ,8,6.3,"[' Business trip ', ' Couple ', ' Deluxe King Room ', ' Stayed 7 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/15/2016,7.1,Hyatt Regency Paris Etoile, China , The rooms too small and felt old,8, The people at the reception were very nice,9,6.7,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,9/1/2016,7.1,Hyatt Regency Paris Etoile, United Kingdom , No including breakfast bit overall good ,8, Location view nice,4,7.9,"[' Business trip ', ' Solo traveler ', ' Eiffel Tower View Twin Room ', ' Stayed 4 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,8/21/2016,7.1,Hyatt Regency Paris Etoile, United Kingdom , We booked queen bed and we were given two singles hotel was being refurbished and way toooo noisy,19, Location was ok,4,3.8,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,7/13/2016,7.1,Hyatt Regency Paris Etoile, Egypt , Construction work ,4, Comfortable beds Central location Easy access to metro ,10,8.3,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,7/1/2016,7.1,Hyatt Regency Paris Etoile, Algeria , Renovation work is just too noisy,7, I am just used to it,7,3.8,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,6/1/2016,7.1,Hyatt Regency Paris Etoile, United Arab Emirates , Housekeeping and Maintenance staff not doing job properly ,10, Good location Friendly Staff,5,8.3,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,5/26/2016,7.1,Hyatt Regency Paris Etoile, United Kingdom , Food in resturant nitgreat,5, Proximity to all things,5,7.9,"[' Business trip ', ' Couple ', ' Club Eiffel Tower King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,5/24/2016,7.1,Hyatt Regency Paris Etoile, Japan , The passage to METRO was closed after 1900 which was very inconvenient ,14, The waiters at the restaurant for breakfast were very kind and attentive ,14,9.2,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,5/13/2016,7.1,Hyatt Regency Paris Etoile, Saudi Arabia , Bad room Bad bathroom Bad clean Bad breakfast ,10, No things ,4,2.9,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,5/10/2016,7.1,Hyatt Regency Paris Etoile, Slovenia , problems with payment only one bathrobe noisy renovating ,10, location beautiful view on Eiffel tower,7,5.4,"[' Business trip ', ' Couple ', ' Deluxe Eiffel Tower King Room ', ' Stayed 4 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,5/9/2016,7.1,Hyatt Regency Paris Etoile, South Korea , rooms are neat but a little old and far from center,12, Amazing Tour Eiffel View kind and nice staffs,9,8.3,"[' Business trip ', ' Couple ', ' 2 rooms ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,5/7/2016,7.1,Hyatt Regency Paris Etoile, Belgium , The parking and the waiters in the bar ,10, The view from the bar ,7,5.8,"[' Business trip ', ' Couple ', ' Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,4/3/2016,7.1,Hyatt Regency Paris Etoile, United Kingdom , Bit dated property as gauged from the walls windows of the room,13, Location and facilities available around absolutely brilliant,8,9.2,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 3 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,3/17/2016,7.1,Hyatt Regency Paris Etoile, Gibraltar , Rooms look tired and stink Bar prices expensive ,10, Reception staff was helpful ,6,3.8,"[' Business trip ', ' Solo traveler ', ' Eiffel Tower View King Room ', ' Stayed 3 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,3/17/2016,7.1,Hyatt Regency Paris Etoile, China , shoer is weird something pretty hot then change pretty cold ,12, Location perfect ,4,7.1,"[' Business trip ', ' Solo traveler ', ' Eiffel Tower View Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,3/6/2016,7.1,Hyatt Regency Paris Etoile, China , Limited choice of breakfast ,6, Good location Helpful staff especially in business center to help print documents ,14,8.3,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 7 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,2/25/2016,7.1,Hyatt Regency Paris Etoile, Israel , A C noisy Not enough ventilation in bathroom ,10, View from the window was great Comfortable room and bed Good bathroom,13,8.3,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,2/3/2016,7.1,Hyatt Regency Paris Etoile, Saudi Arabia , rooms are so small,5, location is very nice,5,8.3,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 5 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,2/2/2016,7.1,Hyatt Regency Paris Etoile, Lebanon , room service is awful what is offered to clients is less than a three stars hotel ,18, location is excellent easy access,6,4.2,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 2 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,2/2/2016,7.1,Hyatt Regency Paris Etoile, Greece , noisy and cold room no direct breakfast refill by staff,11, movement to another room on request,7,5.4,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 4 nights ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,12/6/2015,7.1,Hyatt Regency Paris Etoile, Saudi Arabia , Room furniture is very modest and floor carpeting was dirty ,12, Location staff ,4,7.1,"[' Business trip ', ' Solo traveler ', ' Eiffel Tower View King Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,11/7/2015,7.1,Hyatt Regency Paris Etoile, Saudi Arabia , the room is very small and furniture are old the hotel need to be renovated as soon as possible ,21, the location of the hotel is the best,9,5.8,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/17/2015,7.1,Hyatt Regency Paris Etoile, Netherlands , toilet Did not not flush Inbathroom of hotelroom Old dirty,11, Nice bar a with Paris vieuw,7,4.2,"[' Business trip ', ' Couple ', ' Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/17/2015,7.1,Hyatt Regency Paris Etoile, Saudi Arabia , Very old furnitures old paint bad and dirty bathrooms ,11, Easy transportaion good location ,6,6.7,"[' Business trip ', ' Solo traveler ', ' Eiffel Tower View Twin Room ', ' Stayed 7 nights ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/15/2015,7.1,Hyatt Regency Paris Etoile, United Kingdom , The room was dirty needed a make over as was very dates and furniture had seen better days ,20, The bed was very comfy and the room quiet ,11,6.3,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/8/2015,7.1,Hyatt Regency Paris Etoile, France , Checking long le matin 10 15 minute d attente ,11, emplacement lobby bar,4,7.9,"[' Business trip ', ' Couple ', ' Deluxe King Room ', ' Stayed 1 night ']"
3 Place du G n ral Koenig 17th arr 75017 Paris France,429,10/6/2015,7.1,Hyatt Regency Paris Etoile, United Kingdom , dining room can be very cold ,8, the view from our room of Eifel Tower and friendly staff,12,9.2,"[' Business trip ', ' Couple ', ' Club King Room ', ' Stayed 3 nights ']"
